date,state,positive,recovered,death,positiveIncrease,deathIncrease,recoveredIncrease,population
20200328,DC,304.0,51.0,4.0,37.0,1.0,2.0,705749.0
20200329,DC,342.0,66.0,5.0,38.0,1.0,15.0,705749.0
20200330,DC,401.0,106.0,9.0,59.0,4.0,40.0,705749.0
20200331,DC,495.0,121.0,9.0,94.0,0.0,15.0,705749.0
20200401,DC,586.0,142.0,11.0,91.0,2.0,21.0,705749.0
20200402,DC,653.0,173.0,12.0,67.0,1.0,31.0,705749.0
20200403,DC,757.0,206.0,15.0,104.0,3.0,33.0,705749.0
20200404,DC,902.0,235.0,21.0,145.0,6.0,29.0,705749.0
20200405,DC,998.0,258.0,22.0,96.0,1.0,23.0,705749.0
20200406,DC,1097.0,287.0,24.0,99.0,2.0,29.0,705749.0
20200407,DC,1211.0,318.0,22.0,114.0,-2.0,31.0,705749.0
20200408,DC,1440.0,361.0,27.0,229.0,5.0,43.0,705749.0
20200409,DC,1523.0,393.0,32.0,83.0,5.0,32.0,705749.0
20200410,DC,1660.0,426.0,38.0,137.0,6.0,33.0,705749.0
20200411,DC,1778.0,447.0,47.0,118.0,9.0,21.0,705749.0
20200412,DC,1875.0,493.0,50.0,97.0,3.0,46.0,705749.0
20200413,DC,1955.0,507.0,53.0,80.0,3.0,14.0,705749.0
20200414,DC,2058.0,518.0,67.0,103.0,14.0,11.0,705749.0
20200415,DC,2197.0,530.0,72.0,139.0,5.0,12.0,705749.0
20200416,DC,2350.0,552.0,81.0,153.0,9.0,22.0,705749.0
20200417,DC,2476.0,573.0,86.0,126.0,5.0,21.0,705749.0
20200418,DC,2666.0,608.0,91.0,190.0,5.0,35.0,705749.0
20200419,DC,2793.0,622.0,96.0,127.0,5.0,14.0,705749.0
20200311,SD,5.0,0.0,0.0,5.0,0.0,0.0,884659.0
20200312,SD,8.0,0.0,0.0,3.0,0.0,0.0,884659.0
20200313,SD,9.0,0.0,0.0,1.0,0.0,0.0,884659.0
20200314,SD,9.0,0.0,0.0,0.0,0.0,0.0,884659.0
20200315,SD,9.0,0.0,0.0,0.0,0.0,0.0,884659.0
20200316,SD,10.0,0.0,0.0,1.0,0.0,0.0,884659.0
20200317,SD,11.0,0.0,0.0,1.0,0.0,0.0,884659.0
20200318,SD,11.0,0.0,1.0,0.0,1.0,0.0,884659.0
20200319,SD,11.0,0.0,1.0,0.0,0.0,0.0,884659.0
20200320,SD,14.0,0.0,1.0,3.0,0.0,0.0,884659.0
20200321,SD,14.0,0.0,1.0,0.0,0.0,0.0,884659.0
20200322,SD,21.0,0.0,1.0,7.0,0.0,0.0,884659.0
20200323,SD,28.0,0.0,1.0,7.0,0.0,0.0,884659.0
20200324,SD,30.0,0.0,1.0,2.0,0.0,0.0,884659.0
20200325,SD,41.0,0.0,1.0,11.0,0.0,0.0,884659.0
20200326,SD,46.0,16.0,1.0,5.0,0.0,16.0,884659.0
20200327,SD,58.0,21.0,1.0,12.0,0.0,5.0,884659.0
20200328,SD,68.0,26.0,1.0,10.0,0.0,5.0,884659.0
20200329,SD,90.0,29.0,1.0,22.0,0.0,3.0,884659.0
20200330,SD,101.0,34.0,1.0,11.0,0.0,5.0,884659.0
20200331,SD,108.0,44.0,1.0,7.0,0.0,10.0,884659.0
20200401,SD,129.0,51.0,2.0,21.0,1.0,7.0,884659.0
20200402,SD,165.0,57.0,2.0,36.0,0.0,6.0,884659.0
20200403,SD,187.0,69.0,2.0,22.0,0.0,12.0,884659.0
20200404,SD,212.0,76.0,2.0,25.0,0.0,7.0,884659.0
20200405,SD,240.0,84.0,2.0,28.0,0.0,8.0,884659.0
20200406,SD,288.0,91.0,4.0,48.0,2.0,7.0,884659.0
20200407,SD,320.0,98.0,6.0,32.0,2.0,7.0,884659.0
20200408,SD,393.0,146.0,6.0,73.0,0.0,48.0,884659.0
20200409,SD,447.0,161.0,6.0,54.0,0.0,15.0,884659.0
20200410,SD,536.0,177.0,6.0,89.0,0.0,16.0,884659.0
20200411,SD,626.0,189.0,6.0,90.0,0.0,12.0,884659.0
20200412,SD,730.0,197.0,6.0,104.0,0.0,8.0,884659.0
20200413,SD,868.0,207.0,6.0,138.0,0.0,10.0,884659.0
20200414,SD,988.0,261.0,6.0,120.0,0.0,54.0,884659.0
20200415,SD,1168.0,329.0,6.0,180.0,0.0,68.0,884659.0
20200416,SD,1311.0,373.0,7.0,143.0,1.0,44.0,884659.0
20200417,SD,1411.0,457.0,7.0,100.0,0.0,84.0,884659.0
20200418,SD,1542.0,552.0,7.0,131.0,0.0,95.0,884659.0
20200419,SD,1635.0,646.0,7.0,93.0,0.0,94.0,884659.0
20200307,NE,1.0,0.0,0.0,1.0,0.0,0.0,1934408.0
20200308,NE,1.0,0.0,0.0,0.0,0.0,0.0,1934408.0
20200309,NE,3.0,0.0,0.0,2.0,0.0,0.0,1934408.0
20200310,NE,3.0,0.0,0.0,0.0,0.0,0.0,1934408.0
20200311,NE,5.0,0.0,0.0,2.0,0.0,0.0,1934408.0
20200312,NE,10.0,0.0,0.0,5.0,0.0,0.0,1934408.0
20200313,NE,13.0,0.0,0.0,3.0,0.0,0.0,1934408.0
20200314,NE,14.0,0.0,0.0,1.0,0.0,0.0,1934408.0
20200315,NE,17.0,0.0,0.0,3.0,0.0,0.0,1934408.0
20200316,NE,18.0,0.0,0.0,1.0,0.0,0.0,1934408.0
20200317,NE,21.0,0.0,0.0,3.0,0.0,0.0,1934408.0
20200318,NE,24.0,0.0,0.0,3.0,0.0,0.0,1934408.0
20200319,NE,27.0,0.0,0.0,3.0,0.0,0.0,1934408.0
20200320,NE,32.0,0.0,0.0,5.0,0.0,0.0,1934408.0
20200321,NE,38.0,0.0,0.0,6.0,0.0,0.0,1934408.0
20200322,NE,48.0,0.0,0.0,10.0,0.0,0.0,1934408.0
20200323,NE,50.0,0.0,0.0,2.0,0.0,0.0,1934408.0
20200324,NE,52.0,0.0,0.0,2.0,0.0,0.0,1934408.0
20200325,NE,61.0,0.0,0.0,9.0,0.0,0.0,1934408.0
20200326,NE,73.0,0.0,0.0,12.0,0.0,0.0,1934408.0
20200327,NE,85.0,0.0,0.0,12.0,0.0,0.0,1934408.0
20200328,NE,96.0,0.0,2.0,11.0,2.0,0.0,1934408.0
20200329,NE,108.0,0.0,2.0,12.0,0.0,0.0,1934408.0
20200330,NE,145.0,0.0,2.0,37.0,0.0,0.0,1934408.0
20200331,NE,172.0,0.0,3.0,27.0,1.0,0.0,1934408.0
20200401,NE,210.0,0.0,4.0,38.0,1.0,0.0,1934408.0
20200402,NE,246.0,0.0,5.0,36.0,1.0,0.0,1934408.0
20200403,NE,279.0,0.0,6.0,33.0,1.0,0.0,1934408.0
20200404,NE,321.0,0.0,6.0,42.0,0.0,0.0,1934408.0
20200405,NE,363.0,0.0,8.0,42.0,2.0,0.0,1934408.0
20200406,NE,409.0,0.0,8.0,46.0,0.0,0.0,1934408.0
20200407,NE,447.0,0.0,10.0,38.0,2.0,0.0,1934408.0
20200408,NE,519.0,0.0,12.0,72.0,2.0,0.0,1934408.0
20200409,NE,567.0,0.0,14.0,48.0,2.0,0.0,1934408.0
20200410,NE,635.0,0.0,15.0,68.0,1.0,0.0,1934408.0
20200411,NE,700.0,0.0,17.0,65.0,2.0,0.0,1934408.0
20200412,NE,791.0,0.0,17.0,91.0,0.0,0.0,1934408.0
20200413,NE,814.0,0.0,17.0,23.0,0.0,0.0,1934408.0
20200414,NE,871.0,0.0,18.0,57.0,1.0,0.0,1934408.0
20200415,NE,901.0,0.0,20.0,30.0,2.0,0.0,1934408.0
20200416,NE,952.0,0.0,21.0,51.0,1.0,0.0,1934408.0
20200417,NE,1066.0,0.0,24.0,114.0,3.0,0.0,1934408.0
20200418,NE,1138.0,0.0,24.0,72.0,0.0,0.0,1934408.0
20200419,NE,1287.0,0.0,28.0,149.0,4.0,0.0,1934408.0
20200301,MI,9.0,0.0,0.0,0.0,0.0,0.0,9986857.0
20200302,MI,18.0,0.0,0.0,9.0,0.0,0.0,9986857.0
20200303,MI,34.0,0.0,0.0,16.0,0.0,0.0,9986857.0
20200304,MI,52.0,0.0,0.0,18.0,0.0,0.0,9986857.0
20200305,MI,72.0,0.0,0.0,20.0,0.0,0.0,9986857.0
20200306,MI,98.0,0.0,0.0,26.0,0.0,0.0,9986857.0
20200307,MI,128.0,0.0,0.0,30.0,0.0,0.0,9986857.0
20200308,MI,168.0,0.0,0.0,40.0,0.0,0.0,9986857.0
20200309,MI,254.0,0.0,0.0,86.0,0.0,0.0,9986857.0
20200310,MI,358.0,0.0,0.0,104.0,0.0,0.0,9986857.0
20200311,MI,497.0,0.0,0.0,139.0,0.0,0.0,9986857.0
20200312,MI,702.0,0.0,0.0,205.0,0.0,0.0,9986857.0
20200313,MI,945.0,0.0,0.0,243.0,0.0,0.0,9986857.0
20200314,MI,1196.0,0.0,0.0,251.0,0.0,0.0,9986857.0
20200315,MI,1480.0,0.0,0.0,284.0,0.0,0.0,9986857.0
20200316,MI,1933.0,0.0,0.0,453.0,0.0,0.0,9986857.0
20200317,MI,2393.0,0.0,0.0,460.0,0.0,0.0,9986857.0
20200318,MI,2913.0,0.0,0.0,520.0,0.0,0.0,9986857.0
20200319,MI,3392.0,0.0,3.0,479.0,3.0,0.0,9986857.0
20200320,MI,4027.0,0.0,3.0,635.0,0.0,0.0,9986857.0
20200321,MI,4543.0,0.0,5.0,516.0,2.0,0.0,9986857.0
20200322,MI,5098.0,0.0,8.0,555.0,3.0,0.0,9986857.0
20200323,MI,5789.0,0.0,15.0,691.0,7.0,0.0,9986857.0
20200324,MI,6441.0,0.0,24.0,652.0,9.0,0.0,9986857.0
20200325,MI,7060.0,0.0,43.0,619.0,19.0,0.0,9986857.0
20200326,MI,7767.0,0.0,60.0,707.0,17.0,0.0,9986857.0
20200327,MI,8659.0,0.0,92.0,892.0,32.0,0.0,9986857.0
20200328,MI,9287.0,0.0,92.0,628.0,0.0,0.0,9986857.0
20200329,MI,10010.0,0.0,132.0,723.0,40.0,0.0,9986857.0
20200330,MI,10901.0,0.0,184.0,891.0,52.0,0.0,9986857.0
20200331,MI,11875.0,0.0,259.0,974.0,75.0,0.0,9986857.0
20200401,MI,12888.0,0.0,337.0,1013.0,78.0,0.0,9986857.0
20200402,MI,14117.0,0.0,417.0,1229.0,80.0,0.0,9986857.0
20200403,MI,15252.0,56.0,479.0,1135.0,62.0,56.0,9986857.0
20200404,MI,16395.0,56.0,540.0,1143.0,61.0,0.0,9986857.0
20200405,MI,17567.0,56.0,617.0,1172.0,77.0,0.0,9986857.0
20200406,MI,18850.0,56.0,727.0,1283.0,110.0,0.0,9986857.0
20200407,MI,19823.0,56.0,845.0,973.0,118.0,0.0,9986857.0
20200408,MI,20589.0,56.0,959.0,766.0,114.0,0.0,9986857.0
20200409,MI,21504.0,56.0,1076.0,915.0,117.0,0.0,9986857.0
20200410,MI,22783.0,56.0,1281.0,1279.0,205.0,0.0,9986857.0
20200411,MI,23993.0,56.0,1392.0,1210.0,111.0,0.0,9986857.0
20200412,MI,24638.0,168.0,1487.0,645.0,95.0,112.0,9986857.0
20200413,MI,25635.0,280.0,1602.0,997.0,115.0,112.0,9986857.0
20200414,MI,27001.0,392.0,1768.0,1366.0,166.0,112.0,9986857.0
20200415,MI,28059.0,504.0,1921.0,1058.0,153.0,112.0,9986857.0
20200416,MI,29263.0,617.0,2093.0,1204.0,172.0,113.0,9986857.0
20200417,MI,30023.0,629.0,2227.0,760.0,134.0,12.0,9986857.0
20200418,MI,30791.0,3237.0,2308.0,768.0,81.0,2608.0,9986857.0
20200419,MI,31424.0,3237.0,2391.0,633.0,83.0,0.0,9986857.0
20200304,TX,1.0,0.0,0.0,0.0,0.0,0.0,28995881.0
20200305,TX,1.0,0.0,0.0,0.0,0.0,0.0,28995881.0
20200306,TX,5.0,0.0,0.0,4.0,0.0,0.0,28995881.0
20200307,TX,8.0,0.0,0.0,3.0,0.0,0.0,28995881.0
20200308,TX,8.0,0.0,0.0,0.0,0.0,0.0,28995881.0
20200309,TX,12.0,0.0,0.0,4.0,0.0,0.0,28995881.0
20200310,TX,13.0,0.0,0.0,1.0,0.0,0.0,28995881.0
20200311,TX,21.0,0.0,0.0,8.0,0.0,0.0,28995881.0
20200312,TX,23.0,0.0,0.0,2.0,0.0,0.0,28995881.0
20200313,TX,39.0,0.0,0.0,16.0,0.0,0.0,28995881.0
20200314,TX,51.0,0.0,0.0,12.0,0.0,0.0,28995881.0
20200315,TX,56.0,0.0,0.0,5.0,0.0,0.0,28995881.0
20200316,TX,57.0,0.0,0.0,1.0,0.0,0.0,28995881.0
20200317,TX,64.0,0.0,1.0,7.0,1.0,0.0,28995881.0
20200318,TX,83.0,0.0,2.0,19.0,1.0,0.0,28995881.0
20200319,TX,143.0,0.0,3.0,60.0,1.0,0.0,28995881.0
20200320,TX,194.0,0.0,5.0,51.0,2.0,0.0,28995881.0
20200321,TX,304.0,0.0,5.0,110.0,0.0,0.0,28995881.0
20200322,TX,334.0,0.0,5.0,30.0,0.0,0.0,28995881.0
20200323,TX,352.0,0.0,8.0,18.0,3.0,0.0,28995881.0
20200324,TX,410.0,0.0,9.0,58.0,1.0,0.0,28995881.0
20200325,TX,974.0,0.0,12.0,564.0,3.0,0.0,28995881.0
20200326,TX,1396.0,0.0,18.0,422.0,6.0,0.0,28995881.0
20200327,TX,1731.0,0.0,23.0,335.0,5.0,0.0,28995881.0
20200328,TX,2052.0,0.0,27.0,321.0,4.0,0.0,28995881.0
20200329,TX,2552.0,0.0,34.0,500.0,7.0,0.0,28995881.0
20200330,TX,2877.0,38.0,34.0,325.0,0.0,38.0,28995881.0
20200331,TX,3266.0,38.0,41.0,389.0,7.0,0.0,28995881.0
20200401,TX,3997.0,38.0,58.0,731.0,17.0,0.0,28995881.0
20200402,TX,4669.0,38.0,70.0,672.0,12.0,0.0,28995881.0
20200403,TX,5330.0,38.0,90.0,661.0,20.0,0.0,28995881.0
20200404,TX,6110.0,38.0,105.0,780.0,15.0,0.0,28995881.0
20200405,TX,6812.0,38.0,127.0,702.0,22.0,0.0,28995881.0
20200406,TX,7276.0,38.0,140.0,464.0,13.0,0.0,28995881.0
20200407,TX,8262.0,38.0,154.0,986.0,14.0,0.0,28995881.0
20200408,TX,9353.0,38.0,177.0,1091.0,23.0,0.0,28995881.0
20200409,TX,10230.0,1101.0,199.0,877.0,22.0,1063.0,28995881.0
20200410,TX,11671.0,1366.0,226.0,1441.0,27.0,265.0,28995881.0
20200411,TX,12561.0,1617.0,254.0,890.0,28.0,251.0,28995881.0
20200412,TX,13484.0,2014.0,271.0,923.0,17.0,397.0,28995881.0
20200413,TX,13906.0,2269.0,287.0,422.0,16.0,255.0,28995881.0
20200414,TX,14624.0,2580.0,318.0,718.0,31.0,311.0,28995881.0
20200415,TX,15492.0,3150.0,364.0,868.0,46.0,570.0,28995881.0
20200416,TX,16455.0,3677.0,393.0,963.0,29.0,527.0,28995881.0
20200417,TX,17371.0,4190.0,428.0,916.0,35.0,513.0,28995881.0
20200418,TX,18260.0,4806.0,453.0,889.0,25.0,616.0,28995881.0
20200419,TX,18923.0,5334.0,477.0,663.0,24.0,528.0,28995881.0
20200313,AK,1.0,0.0,0.0,1.0,0.0,0.0,731545.0
20200314,AK,1.0,0.0,0.0,0.0,0.0,0.0,731545.0
20200315,AK,1.0,0.0,0.0,0.0,0.0,0.0,731545.0
20200316,AK,1.0,0.0,0.0,0.0,0.0,0.0,731545.0
20200317,AK,3.0,0.0,0.0,2.0,0.0,0.0,731545.0
20200318,AK,6.0,0.0,0.0,3.0,0.0,0.0,731545.0
20200319,AK,6.0,0.0,0.0,0.0,0.0,0.0,731545.0
20200320,AK,12.0,0.0,0.0,6.0,0.0,0.0,731545.0
20200321,AK,14.0,0.0,0.0,2.0,0.0,0.0,731545.0
20200322,AK,22.0,0.0,0.0,8.0,0.0,0.0,731545.0
20200323,AK,22.0,0.0,0.0,0.0,0.0,0.0,731545.0
20200324,AK,36.0,0.0,0.0,14.0,0.0,0.0,731545.0
20200325,AK,42.0,0.0,1.0,6.0,1.0,0.0,731545.0
20200326,AK,59.0,0.0,1.0,17.0,0.0,0.0,731545.0
20200327,AK,69.0,0.0,1.0,10.0,0.0,0.0,731545.0
20200328,AK,85.0,0.0,2.0,16.0,1.0,0.0,731545.0
20200329,AK,102.0,0.0,2.0,17.0,0.0,0.0,731545.0
20200330,AK,114.0,0.0,3.0,12.0,1.0,0.0,731545.0
20200331,AK,119.0,0.0,3.0,5.0,0.0,0.0,731545.0
20200401,AK,133.0,0.0,3.0,14.0,0.0,0.0,731545.0
20200402,AK,143.0,0.0,3.0,10.0,0.0,0.0,731545.0
20200403,AK,157.0,0.0,3.0,14.0,0.0,0.0,731545.0
20200404,AK,171.0,0.0,5.0,14.0,2.0,0.0,731545.0
20200405,AK,185.0,0.0,6.0,14.0,1.0,0.0,731545.0
20200406,AK,191.0,0.0,6.0,6.0,0.0,0.0,731545.0
20200407,AK,213.0,29.0,6.0,22.0,0.0,29.0,731545.0
20200408,AK,226.0,32.0,7.0,13.0,1.0,3.0,731545.0
20200409,AK,235.0,49.0,7.0,9.0,0.0,17.0,731545.0
20200410,AK,246.0,55.0,7.0,11.0,0.0,6.0,731545.0
20200411,AK,257.0,63.0,8.0,11.0,1.0,8.0,731545.0
20200412,AK,272.0,66.0,8.0,15.0,0.0,3.0,731545.0
20200413,AK,277.0,85.0,8.0,5.0,0.0,19.0,731545.0
20200414,AK,285.0,98.0,9.0,8.0,1.0,13.0,731545.0
20200415,AK,293.0,106.0,9.0,8.0,0.0,8.0,731545.0
20200416,AK,300.0,110.0,9.0,7.0,0.0,4.0,731545.0
20200417,AK,309.0,128.0,9.0,9.0,0.0,18.0,731545.0
20200418,AK,314.0,147.0,9.0,5.0,0.0,19.0,731545.0
20200419,AK,319.0,153.0,9.0,5.0,0.0,6.0,731545.0
20200304,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200305,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200306,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200307,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200308,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200309,WI,1.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200310,WI,2.0,0.0,0.0,1.0,0.0,0.0,5822434.0
20200311,WI,3.0,0.0,0.0,1.0,0.0,0.0,5822434.0
20200312,WI,8.0,0.0,0.0,5.0,0.0,0.0,5822434.0
20200313,WI,19.0,0.0,0.0,11.0,0.0,0.0,5822434.0
20200314,WI,19.0,0.0,0.0,0.0,0.0,0.0,5822434.0
20200315,WI,33.0,0.0,0.0,14.0,0.0,0.0,5822434.0
20200316,WI,47.0,0.0,0.0,14.0,0.0,0.0,5822434.0
20200317,WI,72.0,0.0,0.0,25.0,0.0,0.0,5822434.0
20200318,WI,106.0,0.0,0.0,34.0,0.0,0.0,5822434.0
20200319,WI,155.0,0.0,0.0,49.0,0.0,0.0,5822434.0
20200320,WI,206.0,0.0,3.0,51.0,3.0,0.0,5822434.0
20200321,WI,281.0,0.0,4.0,75.0,1.0,0.0,5822434.0
20200322,WI,385.0,0.0,4.0,104.0,0.0,0.0,5822434.0
20200323,WI,416.0,0.0,5.0,31.0,1.0,0.0,5822434.0
20200324,WI,457.0,0.0,5.0,41.0,0.0,0.0,5822434.0
20200325,WI,585.0,0.0,7.0,128.0,2.0,0.0,5822434.0
20200326,WI,707.0,0.0,8.0,122.0,1.0,0.0,5822434.0
20200327,WI,842.0,0.0,13.0,135.0,5.0,0.0,5822434.0
20200328,WI,989.0,0.0,13.0,147.0,0.0,0.0,5822434.0
20200329,WI,1112.0,0.0,13.0,123.0,0.0,0.0,5822434.0
20200330,WI,1221.0,0.0,14.0,109.0,1.0,0.0,5822434.0
20200331,WI,1351.0,0.0,16.0,130.0,2.0,0.0,5822434.0
20200401,WI,1550.0,0.0,24.0,199.0,8.0,0.0,5822434.0
20200402,WI,1730.0,0.0,31.0,180.0,7.0,0.0,5822434.0
20200403,WI,1912.0,0.0,37.0,182.0,6.0,0.0,5822434.0
20200404,WI,2112.0,0.0,56.0,200.0,19.0,0.0,5822434.0
20200405,WI,2267.0,0.0,68.0,155.0,12.0,0.0,5822434.0
20200406,WI,2440.0,0.0,77.0,173.0,9.0,0.0,5822434.0
20200407,WI,2578.0,0.0,92.0,138.0,15.0,0.0,5822434.0
20200408,WI,2756.0,0.0,99.0,178.0,7.0,0.0,5822434.0
20200409,WI,2885.0,0.0,111.0,129.0,12.0,0.0,5822434.0
20200410,WI,3068.0,0.0,128.0,183.0,17.0,0.0,5822434.0
20200411,WI,3213.0,0.0,137.0,145.0,9.0,0.0,5822434.0
20200412,WI,3341.0,0.0,144.0,128.0,7.0,0.0,5822434.0
20200413,WI,3428.0,0.0,154.0,87.0,10.0,0.0,5822434.0
20200414,WI,3555.0,0.0,170.0,127.0,16.0,0.0,5822434.0
20200415,WI,3721.0,0.0,182.0,166.0,12.0,0.0,5822434.0
20200416,WI,3875.0,0.0,197.0,154.0,15.0,0.0,5822434.0
20200417,WI,4045.0,0.0,205.0,170.0,8.0,0.0,5822434.0
20200418,WI,4199.0,0.0,211.0,154.0,6.0,0.0,5822434.0
20200419,WI,4346.0,0.0,220.0,147.0,9.0,0.0,5822434.0
20200304,FL,2.0,0.0,0.0,0.0,0.0,0.0,21477737.0
20200305,FL,9.0,0.0,0.0,7.0,0.0,0.0,21477737.0
20200306,FL,9.0,0.0,0.0,0.0,0.0,0.0,21477737.0
20200307,FL,14.0,0.0,0.0,5.0,0.0,0.0,21477737.0
20200308,FL,17.0,0.0,0.0,3.0,0.0,0.0,21477737.0
20200309,FL,18.0,0.0,0.0,1.0,0.0,0.0,21477737.0
20200310,FL,19.0,0.0,0.0,1.0,0.0,0.0,21477737.0
20200311,FL,28.0,0.0,2.0,9.0,2.0,0.0,21477737.0
20200312,FL,32.0,0.0,2.0,4.0,0.0,0.0,21477737.0
20200313,FL,50.0,0.0,2.0,18.0,0.0,0.0,21477737.0
20200314,FL,77.0,0.0,3.0,27.0,1.0,0.0,21477737.0
20200315,FL,116.0,0.0,4.0,39.0,1.0,0.0,21477737.0
20200316,FL,141.0,0.0,4.0,25.0,0.0,0.0,21477737.0
20200317,FL,186.0,0.0,6.0,45.0,2.0,0.0,21477737.0
20200318,FL,314.0,0.0,7.0,128.0,1.0,0.0,21477737.0
20200319,FL,390.0,0.0,8.0,76.0,1.0,0.0,21477737.0
20200320,FL,520.0,0.0,10.0,130.0,2.0,0.0,21477737.0
20200321,FL,658.0,0.0,12.0,138.0,2.0,0.0,21477737.0
20200322,FL,830.0,0.0,13.0,172.0,1.0,0.0,21477737.0
20200323,FL,1171.0,0.0,14.0,341.0,1.0,0.0,21477737.0
20200324,FL,1412.0,0.0,18.0,241.0,4.0,0.0,21477737.0
20200325,FL,1682.0,0.0,22.0,270.0,4.0,0.0,21477737.0
20200326,FL,2355.0,0.0,28.0,673.0,6.0,0.0,21477737.0
20200327,FL,2765.0,0.0,34.0,410.0,6.0,0.0,21477737.0
20200328,FL,3763.0,0.0,54.0,998.0,20.0,0.0,21477737.0
20200329,FL,4246.0,0.0,56.0,483.0,2.0,0.0,21477737.0
20200330,FL,5473.0,0.0,63.0,1227.0,7.0,0.0,21477737.0
20200331,FL,6338.0,0.0,77.0,865.0,14.0,0.0,21477737.0
20200401,FL,6955.0,0.0,87.0,617.0,10.0,0.0,21477737.0
20200402,FL,8010.0,0.0,128.0,1055.0,41.0,0.0,21477737.0
20200403,FL,9585.0,0.0,163.0,1575.0,35.0,0.0,21477737.0
20200404,FL,11111.0,0.0,191.0,1526.0,28.0,0.0,21477737.0
20200405,FL,12151.0,0.0,218.0,1040.0,27.0,0.0,21477737.0
20200406,FL,13324.0,0.0,236.0,1173.0,18.0,0.0,21477737.0
20200407,FL,14747.0,0.0,296.0,1423.0,60.0,0.0,21477737.0
20200408,FL,15455.0,0.0,309.0,708.0,13.0,0.0,21477737.0
20200409,FL,16364.0,0.0,354.0,909.0,45.0,0.0,21477737.0
20200410,FL,17531.0,0.0,390.0,1167.0,36.0,0.0,21477737.0
20200411,FL,18494.0,0.0,438.0,963.0,48.0,0.0,21477737.0
20200412,FL,19355.0,0.0,465.0,861.0,27.0,0.0,21477737.0
20200413,FL,20601.0,0.0,483.0,1246.0,18.0,0.0,21477737.0
20200414,FL,21367.0,0.0,537.0,766.0,54.0,0.0,21477737.0
20200415,FL,22511.0,0.0,609.0,1144.0,72.0,0.0,21477737.0
20200416,FL,22897.0,0.0,646.0,386.0,37.0,0.0,21477737.0
20200417,FL,24119.0,0.0,699.0,1222.0,53.0,0.0,21477737.0
20200418,FL,25269.0,0.0,754.0,1150.0,55.0,0.0,21477737.0
20200419,FL,25996.0,0.0,781.0,727.0,27.0,0.0,21477737.0
20200309,LA,1.0,0.0,0.0,1.0,0.0,0.0,4648794.0
20200310,LA,1.0,0.0,0.0,0.0,0.0,0.0,4648794.0
20200311,LA,6.0,0.0,0.0,5.0,0.0,0.0,4648794.0
20200312,LA,14.0,0.0,0.0,8.0,0.0,0.0,4648794.0
20200313,LA,36.0,0.0,0.0,22.0,0.0,0.0,4648794.0
20200314,LA,69.0,0.0,0.0,33.0,0.0,0.0,4648794.0
20200315,LA,91.0,0.0,2.0,22.0,2.0,0.0,4648794.0
20200316,LA,114.0,0.0,2.0,23.0,0.0,0.0,4648794.0
20200317,LA,171.0,0.0,4.0,57.0,2.0,0.0,4648794.0
20200318,LA,240.0,0.0,6.0,69.0,2.0,0.0,4648794.0
20200319,LA,347.0,0.0,8.0,107.0,2.0,0.0,4648794.0
20200320,LA,479.0,0.0,12.0,132.0,4.0,0.0,4648794.0
